system_id,latitude,longitude,elevation_m,azimuth,tilt,dc_capacity_kW,mean_power_generation_kW,performance_ratio
11976,32.946776,-117.21918,0.0,135.0,23.0,6.71,1.9810671900933254,0.2952410119364121
11986,42.646942,-71.1513,0.0,225.0,10.0,12.98,1.8393158458153422,0.14170384020149016
11990,42.646942,-71.1513,0.0,135.0,40.0,7.83,1.8488602835929,0.2361251958611622
11991,37.353741,-122.08717,0.0,270.0,18.0,5.886,1.5412058434119178,0.26184265093644543
11995,30.1972,-97.82556,0.0,135.0,25.0,5.04,1.303495929465856,0.2586301447352889
12001,37.213624,-121.85671,0.0,270.0,23.0,4.32,1.1467026687868684,0.26544043258955285
12005,32.662563,-116.95413,0.0,90.0,1.0,8.25,2.902973481150208,0.3518755734727525
12012,37.69768,-122.02503,123.4736252,0.0,20.0,3.3,1.1793664386161067,0.3573837692776081
12014,37.307742,-121.99976,63.23207474,90.0,15.0,4.16,1.2126856414210574,0.29151097149544647
12017,32.914346,-117.14116,0.0,180.0,18.4,4.42,1.4287789911151572,0.32325316541066906
12019,32.914346,-117.14116,0.0,135.0,1.0,4.16,1.3033385400745405,0.3133025336717645
12023,34.122658,-118.11296,0.0,180.0,20.0,3.91,1.2111652470803727,0.30976093275712857
12024,21.459206,-158.0116,0.0,90.0,1.0,8.03,1.606822583173237,0.20010243875133712
12028,33.581533,-117.72474,0.0,135.0,20.0,5.12,1.7048708359200977,0.33298258514064405
12030,21.284,-157.79925,61.62408829,225.0,5.95,9.72,3.6080808784651928,0.3712017364676124
12032,34.001159,-84.01487,0.0,180.0,1.0,2.24,0.7215264505214507,0.32211002255421906
12035,37.213624,-121.85671,0.0,135.0,18.0,10.95,3.7419789811592765,0.3417332402885184
12039,33.828366,-118.18235,0.0,180.0,14.0,5.2,1.7140471219274933,0.32962444652451794
12040,32.961014,-117.1251,0.0,180.0,22.0,3.84,1.4934524298124265,0.3889199035969861
12043,33.195354,-117.28232,0.0,270.0,20.0,8.04,1.5124788640684055,0.18811926170005044
12051,35.797882,-78.79702,139.4195251,180.0,21.0,9.18,1.830684965866651,0.19942102024691188
12052,32.741256,-117.0951,99.52687836,225.0,10.0,10.54,3.5237269048639512,0.33431944068917946
12053,32.761801,-117.01273,0.0,225.0,16.0,6.615,2.3686108509434973,0.35806664413355965
12058,33.792687,-117.79975,0.0,225.0,17.0,6.27,2.121197743568917,0.3383090500109916
12060,33.053092,-117.26855,107.1267166,135.0,18.0,14.405,3.6296824679107735,0.25197379159394473
12061,33.975263,-118.35558,0.0,90.0,18.0,2.64,0.7538882960284999,0.2855637484956439
12064,32.973645,-117.03701,162.7724609,180.0,20.0,8.4,2.8577413965882865,0.3402073091176531
12067,41.499202,-81.55434,301.6975403,270.0,23.0,5.4,0.6827963569746968,0.12644376981012903
12068,37.316983,-121.93555,41.46556473,180.0,19.0,5.98,1.3844827545320708,0.23151885527292151
12073,33.878981,-117.89325,0.0,225.0,1.0,5.2,1.8453320363972605,0.35487154546101163
12078,37.551586,-122.32773,0.0,225.0,18.0,5.985,1.9751147685490527,0.3300108218127072
12082,42.457201,-71.37478,0.0,180.0,45.0,4.9,0.8483052912372384,0.1731235288239262
12083,33.022384,-117.10694,0.0,180.0,1.0,5.355,2.0034660260980823,0.37412997686238697
12084,37.289642,-121.98311,0.0,180.0,22.0,3.84,1.3027658681891787,0.339261944840932
12085,34.265003,-118.77177,0.0,180.0,20.0,3.64,1.1828057656057824,0.3249466389026875
12087,42.457201,-71.37478,0.0,180.0,18.5,9.912,2.273682686693512,0.22938687315309844
12089,41.725288,-93.60475,0.0,225.0,30.0,12.2,2.927891642000989,0.23999111819680238
12090,40.090453,-105.262978,0.0,90.0,30.0,5.67,1.614968967139761,0.2848269783315275
12095,32.961014,-117.1251,0.0,180.0,1.0,9.68,3.4755822495707256,0.35904775305482706
12098,39.95645,-86.00872,251.470047,180.0,16.0,9.28,1.353542405046923,0.14585586261281497
12099,32.873849,-116.90477,129.0788422,45.0,30.0,11.44,3.256095224216165,0.28462370841050394
12134,37.137595,-121.66211,107.4387894,135.0,18.4,7.54,2.1485148165461663,0.28494891466129524
12141,38.999759,-77.10185,92.503685,90.0,1.0,10.175,2.2832866607548787,0.22440163742062688
12184,32.742892,-117.12774,103.8360977,225.0,1.0,14.4,1.2911651279849663,0.08966424499895599
12221,40.11597,-74.32251,49.5624733,180.0,36.0,8.0,2.698411478288118,0.33730143478601476
12274,37.43,-122.11,2.335531473,225.0,20.0,8.25,2.4916695516815337,0.3020205517189738
12308,32.719601,-117.16246,22.42172241,180.0,1.0,4.95,1.4589988687202233,0.2947472462061057
12325,38.951924,-76.946751,24.38163567,180.0,20.0,11.22,2.0928516101211754,0.1865286640036698
